text,sentiment
The planned ethanol and energy production plant can operate in correlation with a waste treatment unit or a paper mill .,neutral
This transaction will also rationalize our pulp and paper industry related solutions .,positive
Cash flow from business operations totalled EUR 0.4 mn compared to a negative EUR 15.5 mn in the first half of 2008 .,positive
"Cash flow from operations totalled EUR 2.71 mn , compared to a negative EUR 0.83 mn in the corresponding period in 2008 .",positive
"Cash flow from operations totalled EUR 7.4 mn , compared to a negative EUR 68.6 mn in the second quarter of 2008 .",positive
"EBIT excluding non-recurring items , totalled EUR 67.8 mn , up from EUR 38.1 mn .",positive
"Finnish energy company Fortum Oyj said on November 13 , 2007 it was granted an environmental permit to build a biofuel-fired combined heat and power CHP plant in Vartan harbor in eastern Stockholm .",positive
"Following the transaction , Lundbeck has worldwide rights for nalmefene , excluding North America , Mexico , Turkey and South-Korea .",positive
Nokia was up 0.12 pct to 16.70 eur after kicking off the morning in negative territory .,positive
"Return on investment was 5.0 % , compared to a negative 4.1 % in 2009 .",positive
The District Court of Helsinki dismissed all charges as the court of first instance in 2005 .,positive
"Thus the method will cut working costs , and will fasten the planning and building processes .",positive
"By cutting the number of plants , the group will trim fixed costs .",positive
Results are expected late in 2006 .,neutral
"The copying , republication or redistribution of AFX News Content , including by framing or similar means , is expressly prohibited without the prior written consent of AFX News .",neutral
"The company reported a profit of 800,000 euro ($ 1.2 mln)on the sale of its Varesvuo Partners sub-group and a loss of 400,000 euro $ 623,000 caused by the sale of its program production subsidiary Oy Filmiteollisuus Fine Ab .",neutral
"So far Norwegian Norske Skog has reduced the staff levels by 1,000 people and plans to reduce production by 200,000 tons in 2008 , while Finnish-Swedish Stora Enso is to cut staff by 1,700 people and production by 500,000 tons .",negative
The extracted filtrates are very high in clarity while the dried filter cakes meet required transport moisture limits (TMLs)for their ore grades .,neutral
25 March 2011 - Finnish electronics contract manufacturer Scanfil Oyj HEL : SCF1V said today its plan to merge wholly owned Scanfil EMS Group with Ojala-Yhtyma Oy has hit a snag as shareholders of the domestic rival rejected the deal .,negative
"As part of its new strategy , Finnish Biohit is planning to incorporate its diagnostics business into a separate limited company .",neutral
Finnish Benefon denies claims made in the press that the company is giving up its mobile handset business .,neutral
"After the split , the number of K shares will be 9 540 000 and the number of A shares 26 885 540 .",neutral
All reproduction for further distribution is prohibited .,neutral
As a consequence the Works Council had withdrawn its petition to suspend the reorganisation .,neutral
During the negotiations a reduction of 21 persons has taken place through natural redundancy or termination of fixed-term contracts .,neutral
Elisa CEO Sami Seppanen said EMT 's slogan `` Best coverage across Estonia '' clearly gives misleading information to consumers .,negative
"Established in 1987 , the SRV Group is a private Finnish construction concern with operations in Finland , the Baltic countries and Russia .",neutral
"In this case , the effect would be negative in Finland .",negative
"Initial estimated total value of the contract was 250 000 Euros , excluding VAT .",neutral
"It would be premature to talk about dates , volume and the investment procedure , '' he said .",neutral
"Mr Clausen , however , refused to comment the option that Nordea would consider buying into Citadele Bank .",neutral
Nokia and Capcom announced that Resident Evil Degeneration will be released on N-Gage later this year .,neutral
Nokia will certainly disagree with Qualcomm 's views on the patent situation .,negative
Olli-Pekka Kallasvuo was elected as vice chairman of the Board .,neutral
Olli-Pekka Laine has been appointed as the Chairman and Erkki Pehu-Lehtonen as the Vice Chairman of the Board .,neutral
"Outokumpu 's steel mill in Tornio , in Finland , is the suspected source .",negative
Possible personnel reductions concern approximately 104 people .,negative
Risk exposure by Non-life Insurance  Moving 12-month  Expenses by function in Non-life Insurance excluding expenses for investment management and expenses for other services rendered Non-life Insurance investment portfolio by allocation,neutral
"Secure your files online Like filling out a tax return , making a backup is boring .",neutral
"That 's what I go to bed worrying about every night , ' he said .",negative
"The challenge for the company , however , is finding new sources of raw material , said Risto Rinne , CEO of Neste Oil .",neutral
The company initially estimated that it would cut up to 30 jobs .,negative
"The company will try to adapt the operations through temporary lay-offs of different duration , working hour arrangements , training and development efforts .",neutral
"The effect may remain short-lived , however .",neutral
The iPad application joins the iPhone app as part of Monster 's range of mobile applications for job hunting .,neutral
The issue came up in connection with discussion with local municipalities concerning the sale of water to industrial facilities .,neutral
The number of bodily injury cases quadrupled in 2000-2006 .,negative
"The purchase price will be paid in cash upon the closure of the transaction , scheduled for April 1 , 2009 .",neutral
"The size of the extension , 18.5 % of which already has been let , will have a gross area of about 2,830 sq m 30,460 sq ft .",neutral
The Symbian Foundation plans to revise its procedures for testing and signing software after digitally signing a trojan for its Symbian mobile phone operating system by mistake .,neutral
The terms and conditions of the Stock Option Scheme 2008 are available on the Company 's internet pages www.sanoma.com .,neutral
"The third applicant , Fortum , was dropped .",neutral
"Tieto 's service is also used to send , process and receive materials related to absentee voting .",neutral
"Trading code : ELI1V Number of shares : 99,483 Price-share : Gratuitous After the transfer , Elisa holds a total of 10,435,023 own shares .",neutral
"`` My wife is looking forward to getting a paycheck again , '' he quipped recently as a six-knot current swirled around his anchored and heavily sponsored jet sled .",neutral
"`` That 's a very high figure on the European scale , '' Noop said , recalling however that this also includes beer bought by Finnish tourists .",neutral
"`` Tweeple should check who 's following them , and be cautious when clicking on URLs and tinyurls . ''",neutral
`` We have the most expensive water brand in Finland at the moment . '',neutral
15 September 2010 - Finnish electrical components maker Salcomp Oyj ( HEL : SAL1V ) announced today the launch of its latest Twist charger platform .,neutral
"A total of 1,800,000 stock options were issued in the 2003 stock option scheme .",neutral
"A worm set to activate Friday will corrupt documents using the most common file types , including '' .",neutral
"According to Swedish authorities , traces of the very toxic osmium tetroxide have been found on the coast of Per+ñmeri , the Northernmost part of the Gulf of Bothnia .",negative
Finnish airline Finnair is starting the temporary layoffs of cabin crews in February 2010 .,negative
Finnish energy company Fortum has set itself new stricter target limits for short-term carbon dioxide emissions from its heat and electricity production .,neutral
"Finnish Food Workers ' Union SEL plans to hasten its collective bargaining with a two-day strike that would begin on 7 April 2010 , in Finland .",negative
Finnish Honkarakenne that specialises in the building of log houses is planning to use pine from Russian Karelia .,neutral
"Finnish Konecranes is again trying to acquire Italian Fantuzzi , a manufacturer of gantry cranes and reach stackers .",neutral
Finnish M-real 's Kyro mill is starting negotiations to cut staff .,negative
Finnish Nordic Aluminium is starting employer-employee negotiations in Finland that concern all staff groups .,neutral
Finnish publishing and printing group Ilkka-Yhtym+ñ will introduced a staff smoking ban as of the beginning of 2007 at the company 's three newspapers .,neutral
Finnish Stockmann Group 's mail order unit Hobby Hall has launched a trial marketing campaign in Russia .,neutral
"Finnish Suominen Flexible Packaging is cutting 48 jobs in its unit in Tampere and two in Nastola , in Finland .",negative
"In Finland , media group Talentum will start personnel negotiations to cut staff in parent company Talentum and publishing unit Talentum media .",negative
"According to Laavainen , Raisio 's food marketing used to be reactive and inconsistent .",negative
"According to the prosecutor , the share transactions were carried out after HK Ruokatalo had proceeded in the negotiations concerning the acquisition of Swedish Meats .",neutral
"According to Tiimari , consumers are advised to cut away the rabbits bow tie that contains the formadehyde and dispose of it .",neutral
All other charges were dismissed .,neutral
"Alpina Sports is a Lebanon , New Hampshire USA based distributor of e.g. Alpina ski shoes and skis , Exel ski poles , Start ski waxes and now also Peltonen cross-country skis .",neutral
Among the biggest Christmas sellers were a  35 satin bow shift dress styled on outfits worn by Victoria Beckham and a  75 Paris Hilton Prom dress .,neutral
"Among the Scandinavian companies present in St. Petersburg , is also named the Swedish concern NCC , which implements projects in the field of asphalt production , road and housing construction ( project Swedish Krona ) .",neutral
An international conference call and audio webcast concerning the financial result January-March 2010 will begin at 14.00 EET .,neutral
Another problem is cola-flavoured long drinks .,neutral
Antniemi refuted a report by the Finnish daily Turun Sanomat as if the company was reorganizing its operations in the Baltic countries .,neutral
"Antti Orkola , president of Kemira GrowHow 's Industrial Solutions unit , told Thomson Financial News the company has put off opening the mine as prices of phosphate have been ` quite depressed for a long time ' . '",negative
Applying for summer work is seen as laborious and stressful .,negative
ArcelorMittal Chief Executive Officer Lakshmi Mittal has already cut output at some furnaces .,negative
"As a part of the plan , the Board of Directors decided to transfer a maximum of 330,000 shares held by the company in a share issue against payment directed to Aspo Management Oy , a holding company acquired by the management .",neutral
"As a result , 12 people will be made redundant and a total of 67 persons are laid off temporarily .",negative
"As a result , it has started negotiations with the banks on provisional amendments concerning the covenants and other credit terms .",neutral
As a result of these negotiations the company has decided to make 45 people redundant on financial and production grounds .,negative
"As production of other products will continue normally , temporary lay-offs concern simultaneously at most 80 employees .",negative
Atria said its offer would give the Swedish company continued ownership and control of its slaughtering and cutting operations .,neutral
"Aug. 17 , 2010 ( Curbed delivered by Newstex ) -- And now , the latest from Racked , covering shopping and retail from the sidewalks up .",neutral
Bertrand Sciard has been the vice chairman of the board of directors of Aldata Solution since April 2007 .,neutral
Bovine slaughtering and cutting at the Kuopio facility will be transferred to the Kauhajoki slaughterhouse .,neutral
Chief executive officer Olli-Pekka Kallasvuo 's changes on Tuesday mark the third time in nine months the company has reshuffled executives and operations as Nokia loses ground to Apple 's iPhone and RIM 's BlackBerry .,negative
"Cuts equivalent to the costs of about 35-45 employees are the target , the company said .",negative
EB announced in its stock exchange release on November 18th 2008 that J.T. Bergqvist has resigned from the chairmanship and membership of the Board of EB .,negative
"Finland-based international machinery rental company Ramirent Plc ( OMX Helsinki : RMR1V ) said on Friday ( 9 May ) that its president and CEO , Kari Kallio , has informed the board of his intention to retire in year 2009 .",neutral
Finnish electrical components maker Salcomp Oyj ( HEL : SAL1V ) announced today the launch of its latest Twist charger platform .,neutral
"Finnish soapstone processing and fireplaces maker Tulikivi Oyj said on February 26 , 2007 it would cut less than 20 jobs from its fireplace sales organization , production facilities and its subsidiary Kermansavi Oy .",negative
"Finnish Suominen Flexible Packaging Ltd , owned by local textile company Suominen Corporation Group ( HEL : SUY1V ) , said today that it would start employee negotiations concerning its entire personnel in Finland .",negative
"Finnish Vaahto Group that provides paper-making technology and process machinery is starting negotiations concerning the temporary lay-offs of all 140 employees at the company 's plants in Hollola and Tampere , in Finland .",negative
"Fortum is looking to invest in several new production units , including a new waste-fired unit at its Brista combined heat and power ( CHP ) plant and a biofuels-based production unit at Vartan CHP plant .",neutral
GET MIDNIGHTTRADER IN REALTIME : This report is delayed .,neutral
Global life science industry is strictly regulated by international and national authorities .,neutral
He said he has been losing five families a month to the economy as many make alternative arrangements to save money .,negative
His resignation will take effect immediately .,neutral
"Huhtamaki 's rigid plastic consumer goods operations , which are mainly in Europe , will be separated into a new reporting segment as of 1 January 2009 .",neutral
"In addition , the production at the Varpaisj+â rvi factory will be stopped at the beginning of April 2009 .",negative
In addition the production personnel of the Sport Division have been given a temporary lay-off warning .,negative
"In December , Amer announced the dismissal of CEO Roger Talermo , who had headed the company since 2006 .",neutral
"In Europe , the paper industry 's situation is paradoxical .",neutral
"In parallel , TeliaSonera has decided to conduct a compulsory acquisition .",neutral
"In Sweden , there is an oversupply of pharmacies .",negative
Incap Furniture is presently negotiating staff cuts .,negative
"Initially , the company said a maximum of 15 people would be made redundant in the parent company and about 15 in its subsidiaries .",negative
It is a disappointment to see the plan folded .,negative
It is the most awkward thing to use if you 're holding the phone with one hand .,negative
"Jul. 18 -- Police are looking for a man who they say terrorized three males at gunpoint on East Maple Avenue this afternoon , shooting one of them and kidnapping another .",negative
"Jussi Pesonen , member of the Sampo Board since 2006 , will renounce his seat in Sampo Board .",neutral
Kesko has previously published a stock exchange release concerning the deal on 7 February 2007 .,neutral
Korhonen was dismissed from her post of editor in chief of the group 's newspaper Lapin Kansa in December 2008 .,negative
"Last year , UPM cut production , closed mills in Finland and slashed 700 jobs .",negative
Less than ten people will face pension agreements .,neutral
"( ADP News ) - Jan 27 , 2009 - Finnish industrial machinery company Vaahto Group Ltd Oyj ( HEL : WAT1S ) said today that its subsidiary Vaahto Ltd would cut 15 jobs in Finland .",negative
"( ADPnews ) - Dec 1 , 2009 - Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today that it will make redundant a total of 18 office and management staff members of its subsidiary Iittala Group Ltd. .",negative
"( ADPnews ) - Dec 30 , 2009 - Finnish investment group Neomarkka Oyj ( HEL : NEMBV ) said today that it will furlough employee in its unit Reka Cables Ltd for less than 90 days , starting in January 2010 .",neutral
Managing Director Timo Kohtam+ñki of Lemmink+ñinen Infra nevertheless points out the continued need for infrastructure construction in the Baltic markets .,neutral
"More than 14,000 customers were left powerless .",negative
Mr. Kari Stadigh will carry on as Chairman of the Board and Mr. Matti Arteva as Vice-Chairman .,neutral
M-real will start statutory employer-employee negotiations at the +ä+ñnekoski board mill that concern about 130 people .,neutral
"Neste Oil s refineries have a combined crude oil refining capacity of approximately 260,000 barrels a day .",neutral
"New Chairman of the Board of Directors , Mr Chaim Katzman , will give a presentation and answer questions .",neutral
Nokia has inaugurated its manufacturing plant near Chennai on 11 Mar 2006 .,neutral
Nokia is requesting that the companies stop making and selling the mobile phones and pay monetary damages and costs .,neutral
"On 20 March 2006 , Stora Enso refused to comment the news in any way .",neutral
Panostaja Oyj 's Board also decided at its organisational meeting held upon completion of the AGM to implement the AGM decision concerning Board member fees paid as shares in such a way that shares are transferred on a quarterly basis on the date following publication of the quarterly-annual report .,neutral
Rapala Fishing Frenzy 2009 .,neutral
Residents access to the block is planned to be from Aleksandri Street .,neutral
"Russian Media Ventures ' minority shareholder Peter Hervy denied the plans to sell OVA Press , the daily said .",neutral
"Russian officials inspected the damage and gave the vessel permission to continue to Tallinn at around 4.30 a.m. The Norwegian-registered M-T Sten Nordic was carrying 11,000 tons of gas oil and was manned by a Filipino crew .",neutral
Sanoma announced the Stock Option Scheme 2008 on 19 December 2008 .,neutral
Scanfil will execute the temporary lay-offs by mid-October 2009 and the job cuts by March 2010 .,negative
"shock phase ' , consumers have once again started to plan and implement building projects .",neutral
Short-term licenses for the games cost as little as $ 3 while purchasing a game outright can cost as much as $ 10 or $ 15 .,neutral
"So Mr. Galvan made savings adjustments of his own , buying less liquor and watching portion sizes .",neutral
"Some 250 people , of whom more than 200 are workers , will be retiring from the Raahe Works between 2008 and 2011 .",neutral
SWOT analysis is just one method of categorization and has its own weaknesses .,neutral
The adjustments concern staff in both the Specialty Papers and the Fiber Composites segments .,neutral
The appointments will be in force until the new CEO has been appointed .,neutral
"The authorisation is in force until the end of the next Annual General Meeting and repeals the authorisation to acquire own shares given by the General Meeting held on April 4 , 2007 .",neutral
The authorization is in force for a period of 18 months from the resolution by the General Meeting .,neutral
"The business had gross written premiums of EUR152 .4 m (  91.5 m ) in 2000 , a net combined ratio of 133 % and 175 staff in total with offices in the UK , Germany and Benelux .",neutral
"The chilled meat products category led the meat , fish and poultry market in Finland , accounting for a share of 31.4 % .",neutral
"The company can be split into two parts over the coming months , with Essent owning and operating production and supply , and Enexis owning and operating the grid .",neutral
"The company has a continuous need for alloys such as nickel , ferro-chrome , molybdenum and manganese in its production , said Talvivaara .",neutral
The company is reportedly searching for a replacement for CEO Olli-Pekka Kallasvuo .,neutral
"The company plans to close two of the three lines at the plant , where some 450 jobs are under threat .",negative
"The contract also includes cutting and edging wagon parts at Ruukki 's steel service centres in Seinajoki and Raahe , both in southwestern Finland , from where they will be delivered to VR for welding and assembly .",neutral
"The copying , republication or redistribution of AFX News Content , inculding by framing or similar means , is expressly prohibited without the prior written consent of AFX News .",neutral
"The cosmetics collection includes an eye shadow , face powder , lip gloss , mascara and accessories .",neutral
"The E7 smartphone will be available for Rs35 ,000 per handset across India , '' Nokia India vice-president & managing director D Shivakumar told reporters .",neutral
"The employer-employee talks concerned about 500 people , that is , the whole staff in Finland .",neutral
The exercise originated in Finland in the early 1930s as a training method for cross-country skiers .,neutral
"The first phase of the logistics complex envisages the completion of some 70,000 sq m of logistics premises and the gatehouse building in November 2008 .",neutral
"The gross area of eight houses will be 12,167 m2 .",neutral
"The gross area of the Innova 2 project will be about 10,000 sq m ( 107,600 sq ft ) .",neutral
The incident happened at 2:30 p.m. on Avenue 192 at Road 196 .,neutral
"The interim report for the first quarter is published on May 8 , 2009 .",neutral
"The largest restructuring is planned for Italy , where negotiations on about 40 job cuts are to be initiated today , the company noted .",negative
The layoff talks were first announced in August .,neutral
The machines will cease production by the end of February 2007 .,neutral
The measures result from weak demand in the shipbuilding industry .,negative
"The mill 's raw material need will increase by 100,000 m3 of wood .",neutral
"The negotiations concern personnel of Cencorp Corporation and Singulase Oy as whole in Finland and in Sweden , the company said .",neutral
The negotiations will concern the plant 's department producing winded roving that employs 10 people .,neutral
"The new apartment block is going up very close to the city center , explained Chairman of the Board of AS YIT Ehitus Priit Sauk .",neutral
"The plant will be fired with a combination of spruce bark , chipped logging residues or milled peat .",neutral
The production is to be liquidated before June 2009 and 325 employees loose their jobs .,negative
"The project will be a 2 x 600 MW coal-fired power plant , located some 420 km south of Hanoi , the company said .",neutral
"The prosecutor is also demanding Outokumpu pay a fine of EUR 800,000 at most .",negative
"The pulp production in Finnish Kemij+ñrvi will also be liquidated and about 1,100 employees loose their jobs .",negative
"The redesigned crushing circuit has been in operation since the start of September and its overall production rate on a weekly basis is in excess of an average of 40,000 tonnes a day .",neutral
The resignation will be in effect immediately .,neutral
"The scheme for TeliaSonera and Altimo is practically identical , except that it involves the merger of their stakes in VimpelCom and Kyivstar .",neutral
The share subscription period for C options will commence on 1 September 2008 and expire on 31 March 2011 .,neutral
The share subscription period will expire on 30 September 2007 .,neutral
The subscription period of Amer Sports ' 2002 warrant scheme will end on 31 December 2007 .,neutral
The terms and conditions of Stock Option Scheme 2004 are available on the Group 's website .,neutral
The transaction included also the transfer of the lease agreement concerning manufacturing premises and employment agreements related to these operations .,neutral
"The utility will also provide services related to electricity management , such as hedging trades and risk management and reporting .",neutral
They are also upset that some of the machinery and work is taken over to Poland .,negative
They will cover all Forest Industry 's units and employees in Finland and concern temporary and permanent lay-offs .,negative
This is bad news for the barbeque season .,negative
This is due to the postponement of the decision-making of projects in the negotiation phase from the earlier estimation .,neutral
"Tornio Works employs 2,300 of whom more than 1,800 have been in the scope of the fixed-period or part-time temporary layoffs in April-October period .",negative
"We are adjusting to the present situation by cutting our capacity and costs without , however , jeopardising our Asia strategy over the longer term .",neutral
"When cruising , the revs fall as less engine output is required .",neutral
"When the web user clicks on the link contained in the mail , he finds himself on a bogus site that imitates that of his bank , and which retrieves his personal banking data .",negative
Viking Line has canceled some services .,negative
"Z. Bavelloni 's long-standing MD , Dino Bavelloni , has retired at the end of 2005 .",neutral
"`` I 'm trying to deal with slavery from a different perspective to balance the story , '' says DeRamus , formerly a writer at the Detroit Free Press and the Detroit News .",neutral
"`` Neste Oil has responded to the challenge posed by the European Union 's target of biofuels accounting for 5.8 % of traffic fuel usage in the EU by 2010 by developing its NExBTL technology for producing diesel fuel from renewables , '' the federation said .",positive
"`` Soon after , the collisions started . ''",neutral
"`` The biggest challenge was to make the piece look raw , '' Hansen said .",neutral
`` The rest of this week 's tapings of Jimmy Kimmel Live have been canceled until he is back on his feet .,neutral
"`` There 's the issue of thieves stealing them from building sites , '' said Mr Smith .",negative
"`` We have a license agreement with Nokia Corp. which in part expires on April 9 , 2007 .",neutral
30 November 2009 - Finnish office furniture maker Martela Oyj HEL : MARAS said today that it will make redundant three people and other nine will be laid off permanently from the company 's office staff and factory workers .,negative
4 January 2011 - Finnish media company Alma Media Corporation HEL : ALN1V said today its online recruitment service Monster Oy will partner with local newspaper publisher Suomen Lehtiyhtyma in listing job advertisements .,neutral
A 2001 agreement expired earlier this month .,neutral
"A few months ago , Teva vice chairman Phillip Frost and Marathon Venture Capital Fund TASE : MARA sold Protalix shares .",neutral
"After Chuck Smith was laid off on May 30 from his $ 90,000 housing consultant job , he and his wife had to cut spending in half for their family of six , having to rely on his wife 's income -- about the same as his -- alone .",negative
"After the split , the company would have 26,885,540 Series A shares and 9,540,000 Series K shares .",neutral
"After the transaction , Herttaassa 's holding in Alma Media has fallen below the flagging limit of 5 % .",neutral
And Ogden reportedly will shell out $ 4.2 million .,neutral
"At 3:37 p.m. Eastern time , a block of 2,400 contracts changed hands at a bid price of $ 0.45 .",neutral
"Belarus OAO Lidskoe Pivo brewery , based in the Grodno Region , reported a 1.1 % decrease in output to 1.045 million decaliters in January-March 2010 , a representative in the administration of the company told .",negative
"Boomeranger Boats Oy specialises in boat building and designs , manufactures and sells customised Rigid Inflatable Boats RIB primarily for the Baltic Sea market .",neutral
"Cramo 's manager Jarmo Laasanen said hiring of equipment and machinery in Lithuania differs from the other Baltic countries in that in Lithuania still many public structures such as roads , bridges , airports and shops are being built .",neutral
Currently the quarterly applied surcharges differ significantly from the actual market prices .,neutral
Filmiteollisuus Fine Ab will be transferred to Talentum Oyj in the form of a subsidiary .,neutral
Finnish bank Alandsbanken said Monday it will buy the Swedish operations of Iceland 's troubled Kaupthing Bank for 414 million kronor $ 49.5 million in cash .,neutral
Fortum also has a blocking stake in Northwestern TGK-1 .,neutral
"He found him again , however , after the driver was involved in a two-car accident .",neutral
"HELSINKI AFX - Salcomp , the mobile phone charger manufacturer , said it has appointed Markku Hangasjarvi as its new CEO , following the resignation of Mats Eriksson .",neutral
"HK Ruokatalo produces many turkey products , such as cold cuts .",neutral
"However , the brokers ' ratings on the stock differ .",neutral
"However , the suspect stole his burgundy Nissan Altima .",negative
"In a media advisory , the NTSB said that after subsequent testing , `` the train detection system intermittently failed . ''",negative
"In Finland , snow storms brought trees down on power lines , cutting off electricity for some 2,000 households .",negative
"In the spring 2006 , a total of 386,530 Stock Options 2002 B were annulled .",neutral
"Information system supplier Sentera -- up 24.51 pct -- was the next most heavily traded share after SysOpen Digia , a software house , acquired 77.4 pct of the company this morning for just under 33 mln eur .",neutral
It 's very difficult to become a Google Analytics channel partner .,neutral
"Juhani J+ñrvi , Corporate Executive Vice President of Kesko , says the Russian food retail sector is fragmented .",neutral
Layoffs will also take place at the Suomussalmi and Kuhmo plants this autumn as a result of codetermination negotiations held there .,negative
Metso estimates the need for personnel reductions to amount to 25 people .,negative
Most of the layoffs will be in Finland .,negative
"Most of the permanent layoffs will be in the plywood and sawn timber sectors of the Finnish company 's operations at several domestic mills , where earlier this year it temporarily laid off some 1,200 workers to save costs .",negative
"Motorola , the world 's second-largest maker of cell phones , unveiled the new phone Tuesday in a bid to resurrect its ailing handset business .",neutral
Mursula said they tried to gather macro-economic perspective to see how Malaysia was doing .,neutral
Niklas Skogster has been employed by the ABB Group in various positions concerning the development of operations .,neutral
"Paper companies were in negative territories , with Stora Enso R shedding 1.62 pct to 12.73 eur , UPM-Kymmene down 0.80 pct at 18.64 eur and M-real B 0.18 pct lower at 5.57 eur .",negative
Rautaruukki aims to find work from the group 's other locations for those who have been made redundant .,neutral
Temporary layoffs in these units have already started .,neutral
The beers differ slightly from mainstream beers .,neutral
"The company operates a U.S. division in Lisle , Ill. .",neutral
The company says it is difficult to estimate the market situation for the whole year 2009 .,neutral
"The contract also includes cutting and edging wagon parts at Ruukki 's steel service centres in Seinajoki and Raahe , from where they will be delivered to VR for welding and assembly .",neutral
The current reference grade instruments are challenging to operate due to their high price and complexity for routine use .,negative
"The deal covers Stockmann Auto Oy Ab 's sales and after-sales services concerning Volkswagen and Audi in Helsinki , Espoo and Vantaa .",neutral
The difference can be explained by the fact that two shipping companies have stopped operating in the Gulf of Finland .,neutral
"The dollar fell , though , against the pound and the yen .",negative
The dual-fuel engines of the vessel can operate on liquefied natural gas LNG with low emissions .,neutral
The emerging markets that Raisio has chosen to enter so far are marked by relatively low per capita food consumption .,neutral
"The employer , together with health personnel , supports quitting and pays part of the cost of nicotine treatments .",neutral
"The equipment is designated to Bollore Africa Logistics terminal Societe d'Exploitation du Terminal de Vridi SETV in Abidjan , Ivory Coast and the delivery is scheduled to start in March 2010 .",neutral
"The evidentiary hearing in the Investigation is scheduled for April 21 - May 1 , 2008 .",neutral
"The Finnish food concern Atria is about to acquire two Estonian meat processing companies , Woro Kommerts and Vastse-Kuuste Lihatoostus , reported the Official website www.investinestonia.com .",neutral
"The floor area of the Yliopistonrinne project will be 7,900 sq m and the building 's gross area will total 12,800 sq m. A total 25.1 % of the facilities have been let .",neutral
"The floor area of the Yliopistonrinne project will be 7,900 sq m 85,030 sq ft and the building 's gross area will total 12,800 sq m. A total 25.1 % of the facilities have been let .",neutral
The measures result from the statutory joint negotiations with employees which started in February and concerned all operations in the country .,neutral
"The NTSB said investigators are set to conduct sight distance tests on July 18 , using trains similar to those involved in the accident .",neutral
The number of salaried employees and group administration employees to be dismissed from the Sievi units is 17 .,negative
"The pine oil project is related to the upgrade of the chemical recovery plant of UPM at its pulp mill in Kymi , southern Finland .",neutral
"The product range includes marinated olives , cold cuts , and pates , for example .",neutral
The statutory negotiations at headquarters are part of this decrease .,neutral
"The talks concerned about 160 people in Finland and the initial estimate was for about 35 redundancies , Fiskars said .",neutral
The terms and conditions of the year 2003 stock option scheme were published in a stock exchange release on 31 March 2003 .,neutral
The total number of filling stations has been on the decrease recently .,negative
These restrictions do not apply to statutory dividends .,neutral
"This action follows personnel negotiations concerning Elcoteq SE , Finnish Branch , Elcoteq Finland Oy and Elcoteq Design Center Oy .",neutral
"Unbelievably , the company that makes them - Fiskars Corporation - was formed in 1649 when a Dutch merchant named Peter Thorwoste was given a charter to establish a blast furnace and forging operation in the small Finnish village of Fiskars .",neutral
"We have also cut our price projections for paper and packaging , '' an analyst with Goldman Sachs said on a note on Monday .",negative
Why put up costly cell phone towers in thinly populated areas when a few balloons would do ?,neutral
"Viking Line has also been forced to alter its timetable so that ferries traveling from Stockholm to Helsinki , Finland , only depart at night .",neutral
Yakima created the position for him after emerging from economic downturns of its own .,neutral
"zip , '' experts warned Tuesday .",neutral
Finnish industrial group Ruukki Group has brought counter action against Finnish metal company Rautaruukki in the dispute concerning the names of the companies .,negative
"This one was at one time targeted for June 5 , but if we had to guess , it 's been pushed back -- maybe we 're crazy , but we feel like it has n't leaked enough to meet that date at this point .",neutral
Border Guard Service has banned the mooring of the company car-shipping ferry on its test travel at the railroad-car terminal of the Russian port as the border checkpoint is not yet ready .,negative
`` Those uncertainties cloud the long-term outlook . '',negative
"20 October 2010 - Finnish environmental management company Lassila & Tikanoja Oyj HEL : LAT1V , or L&T , said Monday it expects its operating profit , excluding non-recurring items , for the whole 2010 to be slightly lower than in 2009 .",negative
"According to Finnish petrol station chain St1 's managing director Kim Wiio , the company was forced to make purchases with rising prices in the first half of 2008 , and now consumer prices are going down almost daily due to competition .",negative
"According to the Latvian business register , Uponor Latvia closed in red with LVL 99,000 EUR 139,538.17 USD 194,556.48 on turnover of LVL 2.346 mn for 2009 .",negative
"Dolce & Gabbana has asked the European Union to declare Marimekko Corporation 's `` Unikko '' floral pattern trademark invalid , in a continuing dispute between the two companies .",negative
Finnair said that the cancellation of flights would cause daily losses of  x20ac 2.5 million US$ 3 million .,negative
"Food sales totalled EUR 323.5 mn in October 2009 , representing a decrease of 5.5 % from October 2008 .",negative
"ADP News - May 29 , 2009 - Bank of America BofA downgraded today its ratings on Swedish-Finnish paper maker Stora Enso Oyj HEL : STERV and on Finnish sector player UPM-Kymmene Oyj HEL : UPM1V to `` underperf",negative
Operating profit excluding non-recurring items totaled EUR 5.4 mn compared to EUR 5.5 mn in the corresponding period in 2007 .,negative
"Raute reported a loss per share of EUR0 .86 for the first half of 2009 , against EPS of EUR0 .74 in the corresponding period of 2008 .",negative
The air traffic of Finland has been in stoppage since then .,negative
The hack had been extra nefarious because the tweets activated without being clicked on - it was enough for Web surfers to move their mouse cursors over them .,negative
The move was triggered by weak demand for forestry equipment and the uncertain market situation .,negative
The situation of coated magazine printing paper will continue to be weak .,negative
A high court in Finland has fined seven local asphalt companies more than   lion ( $ 117 million ) for operating a cartel .,negative
"The Estonian electronic components factory , Elcoteq , is running out of material because of the closure of air traffic .",negative
"All the ferries had run into trouble just outside the Stockholm archipelago , made up of more than 20,000 islands .",negative
And U.S. energy executives say high steel prices are threatening energy exploration .,negative
